Date,Open,High,Low,Close,Adj Close,Volume
1977-04-29,1.509401,1.519234,1.509401,1.514317,0.431645,927976
1977-05-02,1.514317,1.524150,1.509401,1.524150,0.434448,1797477
1977-05-03,1.524150,1.533984,1.524150,1.529067,0.435849,1855952
1977-05-04,1.529067,1.543817,1.514317,1.538900,0.438652,1329675
1977-05-05,1.538900,1.543817,1.524150,1.538900,0.438652,3083931
1977-05-06,1.538900,1.548733,1.529067,1.538900,0.438652,4149197
1977-05-09,1.543817,1.563483,1.543817,1.558567,0.444258,1922054
1977-05-10,1.568400,1.602816,1.568400,1.592983,0.454068,4296656
1977-05-11,1.592983,1.597900,1.573317,1.583150,0.451265,1520355
1977-05-12,1.583150,1.588066,1.558567,1.578233,0.449864,1957648
1977-05-13,1.578233,1.588066,1.568400,1.573317,0.448462,1677984
1977-05-16,1.573317,1.588066,1.563483,1.573317,0.448462,2583078
1977-05-17,1.573317,1.588066,1.573317,1.588066,0.452667,1906800
1977-05-18,1.588066,1.597900,1.588066,1.588066,0.452667,2656808
1977-05-19,1.588066,1.592983,1.583150,1.588066,0.452667,872043
1977-05-20,1.583150,1.583150,1.573317,1.578233,0.449864,1309336
1977-05-23,1.578233,1.578233,1.563483,1.568400,0.447061,1660187
1977-05-24,1.563483,1.563483,1.548733,1.548733,0.441455,994078
1977-05-25,1.548733,1.548733,1.494651,1.494651,0.430965,1189843
1977-05-26,1.494651,1.509401,1.484817,1.489734,0.429547,2191549
1977-05-27,1.484817,1.484817,1.455318,1.474984,0.425294,1405947
1977-05-31,1.474984,1.479901,1.450401,1.479901,0.426712,1690696
1977-06-01,1.479901,1.494651,1.470068,1.489734,0.429547,1301709
1977-06-02,1.489734,1.509401,1.489734,1.494651,0.430965,1690696
1977-06-03,1.494651,1.514317,1.494651,1.509401,0.435218,1088147
1977-06-06,1.509401,1.529067,1.494651,1.499567,0.432382,2072056
1977-06-07,1.499567,1.504484,1.484817,1.504484,0.433800,4179706
1977-06-08,1.504484,1.514317,1.499567,1.509401,0.435218,1983072
1977-06-09,1.504484,1.504484,1.484817,1.494651,0.430965,1683069
1977-06-10,1.494651,1.509401,1.489734,1.494651,0.430965,1357642
1977-06-13,1.494651,1.519234,1.489734,1.519234,0.438053,1230522
1977-06-14,1.529067,1.548733,1.529067,1.548733,0.446558,1009333
1977-06-15,1.558567,1.578233,1.558567,1.558567,0.449394,2842403
1977-06-16,1.558567,1.583150,1.558567,1.583150,0.456482,4426318
1977-06-17,1.583150,1.597900,1.583150,1.592983,0.459318,1233064
1977-06-20,1.592983,1.592983,1.583150,1.592983,0.459318,683906
1977-06-21,1.592983,1.612649,1.588066,1.612649,0.464988,2623757
1977-06-22,1.612649,1.617566,1.592983,1.612649,0.464988,1299166
1977-06-23,1.612649,1.612649,1.597900,1.597900,0.460735,930518
1977-06-24,1.602816,1.617566,1.602816,1.612649,0.464988,775432
1977-06-27,1.612649,1.617566,1.597900,1.597900,0.460735,500853
1977-06-28,1.597900,1.612649,1.592983,1.607733,0.463571,1601712
1977-06-29,1.602816,1.602816,1.568400,1.568400,0.452229,994078
1977-06-30,1.568400,1.578233,1.558567,1.573317,0.453647,325427
1977-07-01,1.583150,1.583150,1.558567,1.573317,0.453647,694075
1977-07-05,1.573317,1.617566,1.573317,1.612649,0.464988,1589000
1977-07-06,1.612649,1.612649,1.592983,1.592983,0.459318,864416
1977-07-07,1.592983,1.612649,1.592983,1.612649,0.464988,1027130
1977-07-08,1.612649,1.622483,1.607733,1.607733,0.463571,1868664
1977-07-11,1.607733,1.612649,1.592983,1.597900,0.460735,419496
1977-07-12,1.597900,1.602816,1.578233,1.592983,0.459318,1540694
1977-07-13,1.592983,1.592983,1.558567,1.573317,0.453647,1899173
1977-07-15,1.573317,1.588066,1.553650,1.568400,0.452229,4250893
1977-07-18,1.568400,1.588066,1.563483,1.568400,0.452229,3737328
1977-07-19,1.568400,1.568400,1.558567,1.558567,0.449394,1487304
1977-07-20,1.568400,1.583150,1.568400,1.568400,0.452229,477971
1977-07-21,1.568400,1.583150,1.558567,1.578233,0.455065,851704
1977-07-22,1.578233,1.583150,1.563483,1.578233,0.455065,716957
1977-07-25,1.578233,1.583150,1.568400,1.578233,0.455065,1431371
1977-07-26,1.578233,1.583150,1.568400,1.578233,0.455065,671194
1977-07-27,1.578233,1.578233,1.509401,1.519234,0.438053,1942394
1977-07-28,1.519234,1.529067,1.509401,1.524150,0.439470,1632221
1977-07-29,1.524150,1.529067,1.509401,1.514317,0.436635,722042
1977-08-01,1.514317,1.529067,1.504484,1.524150,0.439470,925434
1977-08-02,1.524150,1.524150,1.509401,1.519234,0.438053,737296
1977-08-03,1.519234,1.524150,1.504484,1.514317,0.436635,1052554
1977-08-04,1.514317,1.533984,1.504484,1.533984,0.442306,816110
1977-08-05,1.533984,1.548733,1.529067,1.529067,0.440888,521192
1977-08-08,1.529067,1.538900,1.504484,1.504484,0.433800,866958
1977-08-09,1.504484,1.529067,1.504484,1.519234,0.438053,605091
1977-08-10,1.519234,1.529067,1.509401,1.529067,0.440888,739838
1977-08-11,1.529067,1.548733,1.519234,1.524150,0.439470,1230522
1977-08-12,1.499567,1.499567,1.465151,1.474984,0.425294,2801725
1977-08-15,1.460234,1.460234,1.435651,1.455318,0.419624,2222058
1977-08-16,1.455318,1.460234,1.450401,1.455318,0.419624,800856
1977-08-17,1.455318,1.455318,1.420902,1.435651,0.413953,925434
1977-08-18,1.435651,1.440568,1.411068,1.411068,0.406864,1370354
1977-08-19,1.411068,1.430735,1.391402,1.411068,0.406864,1721205
1977-08-22,1.411068,1.411068,1.386485,1.396318,0.402611,2267821
1977-08-23,1.396318,1.406152,1.376652,1.386485,0.404909,1756798
1977-08-24,1.386485,1.406152,1.386485,1.401235,0.409216,1332218
1977-08-25,1.401235,1.445485,1.386485,1.396318,0.407780,1314421
1977-08-26,1.396318,1.411068,1.391402,1.396318,0.407780,943230
1977-08-29,1.396318,1.406152,1.391402,1.401235,0.409216,823738
1977-08-30,1.401235,1.411068,1.391402,1.401235,0.409216,1334760
1977-08-31,1.396318,1.396318,1.386485,1.391402,0.406345,472886
1977-09-01,1.391402,1.455318,1.391402,1.450401,0.423575,2832234
1977-09-02,1.450401,1.479901,1.450401,1.479901,0.432190,1431371
1977-09-06,1.479901,1.499567,1.455318,1.474984,0.430754,1210182
1977-09-07,1.474984,1.479901,1.465151,1.474984,0.430754,556786
1977-09-08,1.474984,1.474984,1.450401,1.465151,0.427882,943230
1977-09-09,1.450401,1.450401,1.430735,1.435651,0.419267,1245776
1977-09-12,1.430735,1.430735,1.401235,1.415985,0.413524,750008
1977-09-13,1.415985,1.415985,1.376652,1.406152,0.410653,1299166
1977-09-14,1.406152,1.420902,1.396318,1.401235,0.409216,1250861
1977-09-15,1.406152,1.435651,1.406152,1.420902,0.414960,1517813
1977-09-16,1.420902,1.435651,1.406152,1.425818,0.416396,958485
1977-09-19,1.420902,1.420902,1.391402,1.391402,0.406345,627973
1977-09-20,1.391402,1.396318,1.381569,1.396318,0.407780,678821
1977-09-21,1.396318,1.415985,1.381569,1.386485,0.404909,1060181
1977-09-22,1.381569,1.381569,1.352069,1.381569,0.403473,1947478
1977-09-23,1.381569,1.391402,1.376652,1.386485,0.404909,828822
1977-09-26,1.386485,1.391402,1.376652,1.386485,0.404909,1029672
1977-09-27,1.386485,1.391402,1.347152,1.356986,0.396294,1355099
1977-09-28,1.356986,1.361902,1.347152,1.352069,0.394858,2033920
1977-09-29,1.352069,1.366819,1.347152,1.361902,0.397730,1901715
1977-09-30,1.371735,1.386485,1.371735,1.381569,0.403473,907637
1977-10-03,1.381569,1.391402,1.376652,1.381569,0.403473,1433914
1977-10-04,1.381569,1.391402,1.361902,1.361902,0.397730,1138995
1977-10-05,1.361902,1.371735,1.352069,1.366819,0.399166,6104302
1977-10-06,1.366819,1.376652,1.366819,1.376652,0.402037,3048338
1977-10-07,1.376652,1.386485,1.366819,1.381569,0.403473,302546
1977-10-10,1.381569,1.381569,1.361902,1.371735,0.400602,251698
1977-10-11,1.376652,1.376652,1.361902,1.361902,0.397730,770347
1977-10-12,1.361902,1.361902,1.337319,1.337319,0.390551,1227979
1977-10-13,1.337319,1.342236,1.317653,1.327486,0.387679,2323754
1977-10-14,1.327486,1.337319,1.312736,1.317653,0.384807,3063592
1977-10-17,1.322569,1.371735,1.322569,1.366819,0.399166,770347
1977-10-18,1.366819,1.366819,1.342236,1.342236,0.391987,1105944
1977-10-19,1.342236,1.352069,1.342236,1.342236,0.391987,744923
1977-10-20,1.342236,1.356986,1.337319,1.347152,0.393422,1283912
1977-10-21,1.347152,1.356986,1.332402,1.337319,0.390551,1072893
1977-10-24,1.337319,1.347152,1.332402,1.332402,0.389114,655939
1977-10-25,1.322569,1.322569,1.317653,1.322569,0.386243,828822
1977-10-26,1.322569,1.347152,1.297986,1.342236,0.391987,4083094
1977-10-27,1.347152,1.371735,1.347152,1.352069,0.394858,1103402
1977-10-28,1.356986,1.371735,1.356986,1.371735,0.400602,828822
1977-10-31,1.371735,1.381569,1.366819,1.366819,0.399166,1705950
1977-11-01,1.366819,1.371735,1.356986,1.356986,0.396294,833907
1977-11-02,1.356986,1.356986,1.332402,1.332402,0.389114,1835613
1977-11-03,1.332402,1.347152,1.322569,1.347152,0.393422,866958
1977-11-04,1.356986,1.386485,1.356986,1.371735,0.400602,940688
1977-11-07,1.401235,1.401235,1.381569,1.396318,0.407780,683906
1977-11-08,1.396318,1.411068,1.376652,1.411068,0.412089,1906800
1977-11-09,1.411068,1.415985,1.396318,1.411068,0.412089,996621
1977-11-10,1.415985,1.460234,1.415985,1.455318,0.425011,1807646
1977-11-11,1.479901,1.499567,1.479901,1.489734,0.435062,2661893
1977-11-14,1.489734,1.489734,1.440568,1.445485,0.422139,2333923
1977-11-15,1.445485,1.479901,1.430735,1.470068,0.429319,1932224
1977-11-16,1.470068,1.479901,1.445485,1.445485,0.422139,3401731
1977-11-17,1.440568,1.440568,1.425818,1.430735,0.423012,790686
1977-11-18,1.430735,1.445485,1.420902,1.435651,0.424464,1395778
1977-11-21,1.435651,1.450401,1.435651,1.450401,0.428826,1474592
1977-11-22,1.450401,1.465151,1.450401,1.460234,0.431733,1316963
1977-11-23,1.460234,1.484817,1.460234,1.484817,0.439001,3508512
1977-11-25,1.484817,1.499567,1.479901,1.499567,0.443363,1395778
1977-11-28,1.499567,1.504484,1.494651,1.499567,0.443363,1077978
1977-11-29,1.494651,1.494651,1.460234,1.460234,0.431733,1540694
1977-11-30,1.460234,1.474984,1.440568,1.474984,0.436094,961027
1977-12-01,1.474984,1.479901,1.460234,1.470068,0.434641,572040
1977-12-02,1.470068,1.474984,1.396318,1.411068,0.417197,1022045
1977-12-05,1.420902,1.440568,1.420902,1.440568,0.425919,592379
1977-12-06,1.430735,1.430735,1.386485,1.406152,0.415744,1639848
1977-12-07,1.396318,1.396318,1.376652,1.396318,0.412836,1502558
1977-12-08,1.401235,1.420902,1.401235,1.406152,0.415744,671194
1977-12-09,1.411068,1.445485,1.411068,1.445485,0.427373,1050011
1977-12-12,1.450401,1.455318,1.450401,1.455318,0.430280,838992
1977-12-13,1.455318,1.455318,1.445485,1.455318,0.430280,536446
1977-12-14,1.450401,1.450401,1.440568,1.450401,0.428826,841534
1977-12-15,1.450401,1.460234,1.445485,1.455318,0.430280,1403405
1977-12-16,1.455318,1.460234,1.435651,1.435651,0.424464,879670
1977-12-19,1.435651,1.435651,1.415985,1.420902,0.420104,1616966
1977-12-20,1.420902,1.425818,1.411068,1.415985,0.418651,1133910
1977-12-21,1.415985,1.420902,1.406152,1.406152,0.415744,1202555
1977-12-22,1.406152,1.415985,1.391402,1.396318,0.412836,2161040
1977-12-23,1.401235,1.425818,1.401235,1.406152,0.415744,706787
1977-12-27,1.406152,1.411068,1.401235,1.406152,0.415744,856789
1977-12-28,1.396318,1.396318,1.386485,1.391402,0.411382,1482219
1977-12-29,1.391402,1.401235,1.386485,1.391402,0.411382,1245776
1977-12-30,1.396318,1.415985,1.396318,1.411068,0.417197,1975445
1978-01-03,1.411068,1.420902,1.401235,1.401235,0.414289,602549
1978-01-04,1.401235,1.411068,1.376652,1.391402,0.411382,1578830
1978-01-05,1.391402,1.406152,1.386485,1.391402,0.411382,838992
1978-01-06,1.391402,1.396318,1.352069,1.361902,0.402660,1022045
1978-01-09,1.337319,1.337319,1.312736,1.317653,0.389578,2890709
1978-01-10,1.317653,1.337319,1.307819,1.317653,0.389578,1380523
1978-01-11,1.317653,1.332402,1.297986,1.297986,0.383763,958485
1978-01-12,1.297986,1.317653,1.297986,1.307819,0.386670,1606797
1978-01-13,1.307819,1.327486,1.297986,1.297986,0.383763,716957
1978-01-16,1.307819,1.312736,1.307819,1.307819,0.386670,701702
1978-01-17,1.312736,1.312736,1.312736,1.312736,0.388124,729669
1978-01-18,1.312736,1.312736,1.297986,1.307819,0.386670,1304251
1978-01-19,1.307819,1.322569,1.302903,1.302903,0.385217,1665272
1978-01-20,1.297986,1.297986,1.278320,1.283236,0.379402,511022
1978-01-23,1.283236,1.293070,1.273403,1.278320,0.377948,1360184
1978-01-24,1.278320,1.283236,1.268486,1.283236,0.379402,1245776
1978-01-25,1.283236,1.288153,1.273403,1.278320,0.377948,605091
1978-01-26,1.283236,1.297986,1.279549,1.288153,0.380856,1105944
1978-01-27,1.283236,1.297986,1.273403,1.288153,0.380856,1105944
1978-01-30,1.288153,1.347152,1.288153,1.347152,0.398299,1238149
1978-01-31,1.327486,1.366819,1.327486,1.337319,0.395392,2829691
1978-02-01,1.337319,1.361902,1.327486,1.361902,0.402660,1418659
1978-02-02,1.368048,1.386485,1.366819,1.376652,0.407021,1095774
1978-02-03,1.371735,1.371735,1.352069,1.366819,0.404114,770347
1978-02-06,1.361902,1.361902,1.352069,1.356986,0.401207,816110
1978-02-07,1.356986,1.386485,1.356986,1.386485,0.409929,2694944
1978-02-08,1.386485,1.391402,1.371735,1.391402,0.411382,139832
1978-02-09,1.391402,1.391402,1.371735,1.376652,0.407021,1360184
1978-02-10,1.376652,1.396318,1.371735,1.391402,0.411382,1133910
1978-02-13,1.391402,1.391402,1.381569,1.386485,0.409929,574582
1978-02-14,1.386485,1.386485,1.366819,1.371735,0.405568,551701
1978-02-15,1.371735,1.371735,1.356986,1.356986,0.401207,1517813
1978-02-16,1.356986,1.356986,1.332402,1.356986,0.401207,1459338
1978-02-17,1.352069,1.352069,1.317653,1.337319,0.401207,1357642
1978-02-21,1.337319,1.337319,1.317653,1.322569,0.396782,1177131
1978-02-22,1.327486,1.337319,1.327486,1.332402,0.399731,333054
1978-02-23,1.332402,1.337319,1.327486,1.337319,0.401207,1255946
1978-02-24,1.337319,1.352069,1.337319,1.352069,0.405632,750008
1978-02-27,1.352069,1.366819,1.337319,1.337319,0.401207,1482219
1978-02-28,1.337319,1.352069,1.327486,1.332402,0.399731,416954
1978-03-01,1.332402,1.352069,1.322569,1.332402,0.399731,955942
1978-03-02,1.332402,1.376652,1.332402,1.371735,0.411532,1505101
1978-03-03,1.371735,1.386485,1.371735,1.376652,0.413007,1034757
1978-03-06,1.371735,1.371735,1.361902,1.366819,0.410057,676278
1978-03-07,1.366819,1.376652,1.361902,1.371735,0.411532,536446
1978-03-08,1.371735,1.406152,1.371735,1.406152,0.421857,1255946
1978-03-09,1.420902,1.430735,1.420902,1.420902,0.426282,2555112
1978-03-10,1.420902,1.435651,1.420902,1.430735,0.429232,2672062
1978-03-13,1.430735,1.445485,1.430735,1.430735,0.429232,1766968
1978-03-14,1.430735,1.435651,1.425818,1.435651,0.430707,1258488
1978-03-15,1.435651,1.435651,1.425818,1.430735,0.429232,1583915
1978-03-16,1.430735,1.440568,1.425818,1.430735,0.429232,788144
1978-03-17,1.430735,1.430735,1.406152,1.415985,0.424807,1815274
1978-03-20,1.425818,1.435651,1.425818,1.435651,0.430707,2966981
1978-03-21,1.435651,1.435651,1.406152,1.415985,0.424807,1050011
1978-03-22,1.415985,1.420902,1.406152,1.411068,0.423332,432208
1978-03-23,1.411068,1.415985,1.396318,1.415985,0.424807,1060181
1978-03-27,1.415985,1.425818,1.411068,1.420902,0.426282,470344
1978-03-28,1.420902,1.420902,1.411068,1.415985,0.424807,724584
1978-03-29,1.415985,1.435651,1.415985,1.420902,0.426282,2308499
1978-03-30,1.415985,1.415985,1.406152,1.411068,0.423332,678821
1978-03-31,1.411068,1.415985,1.396318,1.401235,0.420382,933061
1978-04-03,1.401235,1.401235,1.391402,1.396318,0.418906,872043
1978-04-04,1.396318,1.406152,1.396318,1.406152,0.421857,950858
1978-04-05,1.411068,1.415985,1.411068,1.415985,0.424807,1703408
1978-04-06,1.415985,1.425818,1.411068,1.420902,0.426282,1530525
1978-04-07,1.420902,1.435651,1.415985,1.435651,0.430707,1121198
1978-04-10,1.435651,1.465151,1.435651,1.455318,0.436607,4517845
1978-04-11,1.455318,1.460234,1.445485,1.450401,0.435132,1065266
1978-04-12,1.450401,1.450401,1.425818,1.435651,0.430707,1703408
1978-04-13,1.435651,1.450401,1.430735,1.450401,0.435132,2011038
1978-04-14,1.465151,1.519234,1.465151,1.514317,0.454307,3968686
1978-04-17,1.563483,1.622483,1.563483,1.592983,0.477908,7215331
1978-04-18,1.578233,1.578233,1.553650,1.563483,0.469058,4924629
1978-04-19,1.563483,1.578233,1.533984,1.558567,0.467583,2544942
1978-04-20,1.568400,1.588066,1.568400,1.588066,0.476433,3050880
1978-04-21,1.583150,1.583150,1.568400,1.568400,0.470533,2209346
1978-04-24,1.568400,1.578233,1.533984,1.558567,0.467583,3539021
1978-04-25,1.573317,1.592983,1.573317,1.588066,0.476433,7108550
1978-04-26,1.588066,1.597900,1.583150,1.588066,0.476433,3508512
1978-04-27,1.588066,1.592983,1.573317,1.583150,0.474958,4311910
1978-04-28,1.583150,1.588066,1.568400,1.588066,0.476433,2735622
1978-05-01,1.592983,1.622483,1.592983,1.612649,0.483808,4906832
1978-05-02,1.612649,1.612649,1.583150,1.607733,0.482333,2171210
1978-05-03,1.602816,1.602816,1.563483,1.573317,0.472008,2555112
1978-05-04,1.573317,1.622483,1.533984,1.617566,0.485283,2323754
1978-05-05,1.617566,1.706065,1.617566,1.676565,0.502983,7090754
1978-05-08,1.676565,1.710982,1.666732,1.666732,0.500033,4820390
1978-05-09,1.671649,1.706065,1.671649,1.691315,0.507408,5199208
1978-05-10,1.691315,1.774898,1.691315,1.755231,0.526584,7698387
1978-05-11,1.755231,1.769981,1.755231,1.769981,0.531009,4067840
1978-05-12,1.784731,1.809314,1.784731,1.789648,0.536909,5341582
1978-05-15,1.789648,1.804397,1.789648,1.799481,0.539859,2644096
1978-05-16,1.809314,1.848647,1.809314,1.824064,0.547234,4772085
1978-05-17,1.819147,1.819147,1.769981,1.774898,0.532484,4820390
1978-05-18,1.765065,1.765065,1.720815,1.720815,0.516258,3877160
1978-05-19,1.720815,1.735565,1.676565,1.710982,0.519243,2422907
1978-05-22,1.710982,1.740481,1.706065,1.735565,0.526703,1901715
1978-05-23,1.735565,1.745398,1.720815,1.725732,0.523719,1624594
1978-05-24,1.710982,1.710982,1.696232,1.701149,0.516258,2293245
1978-05-25,1.701149,1.715898,1.701149,1.706065,0.517750,1794934
1978-05-26,1.706065,1.706065,1.686399,1.691315,0.513274,1138995
1978-05-30,1.691315,1.691315,1.661816,1.681482,0.510290,1070350
1978-05-31,1.681482,1.730648,1.681482,1.706065,0.517750,2018666
1978-06-01,1.706065,1.706065,1.681482,1.691315,0.513274,1619509
1978-06-02,1.701149,1.740481,1.701149,1.735565,0.526703,2400026
1978-06-05,1.755231,1.799481,1.755231,1.794564,0.544608,2933930
1978-06-06,1.814231,1.843730,1.814231,1.824064,0.553561,3678853
1978-06-07,1.824064,1.828980,1.804397,1.828980,0.555052,2107650
1978-06-08,1.828980,1.833897,1.814231,1.814231,0.550576,1296624
1978-06-09,1.814231,1.819147,1.794564,1.794564,0.544608,1919512
1978-06-12,1.794564,1.819147,1.789648,1.799481,0.546100,694075
1978-06-13,1.794564,1.794564,1.769981,1.789648,0.543116,798314
1978-06-14,1.789648,1.814231,1.789648,1.799481,0.546100,2285618
1978-06-15,1.799481,1.804397,1.779814,1.779814,0.540131,2166125
1978-06-16,1.769981,1.769981,1.740481,1.740481,0.528195,1421202
1978-06-19,1.715898,1.715898,1.686399,1.710982,0.519243,2616130
1978-06-20,1.706065,1.706065,1.676565,1.686399,0.511782,1939851
1978-06-21,1.681482,1.681482,1.651982,1.666732,0.505814,5008528
1978-06-22,1.666732,1.681482,1.661816,1.676565,0.508798,2232227
1978-06-23,1.681482,1.701149,1.681482,1.681482,0.510290,2178837
1978-06-26,1.681482,1.691315,1.661816,1.676565,0.508798,1296624
1978-06-27,1.676565,1.701149,1.656899,1.691315,0.513274,3038168
1978-06-28,1.691315,1.701149,1.671649,1.691315,0.513274,4060213
1978-06-29,1.691315,1.701149,1.681482,1.681482,0.510290,793229
1978-06-30,1.681482,1.681482,1.661816,1.666732,0.505814,582210
1978-07-03,1.666732,1.666732,1.642149,1.651982,0.501337,289834
1978-07-05,1.651982,1.651982,1.627399,1.637233,0.496861,2552570
1978-07-06,1.637233,1.642149,1.632316,1.637233,0.496861,1555949
1978-07-07,1.637233,1.647066,1.637233,1.647066,0.499845,3366138
1978-07-10,1.647066,1.671649,1.647066,1.671649,0.507306,3447494
1978-07-11,1.671649,1.691315,1.671649,1.691315,0.513274,3729701
1978-07-12,1.691315,1.696232,1.681482,1.691315,0.513274,3129694
1978-07-13,1.691315,1.710982,1.681482,1.710982,0.519243,2323754
1978-07-14,1.710982,1.819147,1.706065,1.819147,0.552068,11631480
1978-07-17,1.819147,1.833897,1.809314,1.819147,0.552068,7090754
1978-07-18,1.814231,1.814231,1.769981,1.769981,0.537148,5308531
1978-07-19,1.769981,1.794564,1.769981,1.794564,0.544608,3391562
1978-07-20,1.794564,1.809314,1.779814,1.779814,0.540131,1873749
1978-07-21,1.779814,1.789648,1.760148,1.765065,0.535655,1075435
1978-07-24,1.760148,1.760148,1.751544,1.760148,0.534163,1543237
1978-07-25,1.760148,1.779814,1.740481,1.769981,0.537148,1848325
1978-07-26,1.794564,1.814231,1.794564,1.804397,0.547592,1932224
1978-07-27,1.804397,1.814231,1.789648,1.789648,0.543116,1807646
1978-07-28,1.789648,1.804397,1.789648,1.794564,0.544608,1454253
1978-07-31,1.794564,1.809314,1.794564,1.809314,0.549084,3889872
1978-08-01,1.809314,1.858480,1.809314,1.858480,0.564005,4062755
1978-08-02,1.858480,1.976479,1.858480,1.976479,0.599815,9228912
1978-08-03,1.976479,2.035478,1.976479,1.976479,0.599815,9200946
1978-08-04,1.976479,2.020728,1.961729,1.991229,0.604291,2135616
1978-08-07,1.991229,2.025645,1.966646,1.976479,0.599815,2206803
1978-08-08,1.976479,2.010895,1.966646,2.010895,0.610259,2394941
1978-08-09,2.020728,2.064978,2.020728,2.040395,0.619212,4550896
1978-08-10,2.040395,2.040395,1.986312,1.986312,0.602799,2133074
1978-08-11,1.986312,1.996145,1.971562,1.991229,0.604291,1817816
1978-08-14,1.991229,2.025645,1.976479,1.981396,0.601307,1629678
1978-08-15,1.981396,1.991229,1.966646,1.981396,0.601307,1192386
1978-08-16,1.991229,2.015812,1.991229,2.010895,0.610259,1339845
1978-08-17,2.001062,2.001062,1.996145,1.996145,0.605783,1871206
1978-08-18,1.996145,2.010895,1.991229,2.001062,0.607275,1950021
1978-08-21,1.986312,1.986312,1.937146,1.946979,0.596727,3628005
1978-08-22,1.946979,1.956812,1.927313,1.942063,0.595220,3958517
1978-08-23,1.946979,1.971562,1.946979,1.951896,0.598234,5453448
1978-08-24,1.951896,1.956812,1.892896,1.951896,0.598234,1924597
1978-08-25,1.951896,1.956812,1.927313,1.956812,0.599740,564413
1978-08-28,1.956812,1.956812,1.922396,1.927313,0.590699,1194928
1978-08-29,1.927313,1.932229,1.892896,1.897813,0.581658,1845782
1978-08-30,1.897813,1.907646,1.878147,1.878147,0.575630,1993242
1978-08-31,1.878147,1.892896,1.863397,1.883063,0.577137,3556818
1978-09-01,1.883063,1.927313,1.883063,1.922396,0.589192,1393235
1978-09-05,1.922396,1.937146,1.912563,1.922396,0.589192,1004248
1978-09-06,1.927313,1.956812,1.927313,1.942063,0.595220,3739870
1978-09-07,1.942063,1.961729,1.927313,1.942063,0.595220,2433077
1978-09-08,1.942063,1.961729,1.922396,1.942063,0.595220,2049174
1978-09-11,1.912563,1.956812,1.912563,1.917480,0.587685,912722
1978-09-12,1.917480,1.932229,1.917480,1.927313,0.590699,966112
1978-09-13,1.922396,1.922396,1.873230,1.873230,0.574124,1253403
1978-09-14,1.873230,1.873230,1.838814,1.848647,0.566589,1657645
1978-09-15,1.833897,1.833897,1.789648,1.809314,0.554534,2672062
1978-09-18,1.809314,1.809314,1.809314,1.809314,0.554534,0
1978-09-19,1.735565,1.735565,1.691315,1.701149,0.521382,8450938
1978-09-20,1.701149,1.730648,1.681482,1.691315,0.518369,3396646
1978-09-21,1.691315,1.730648,1.676565,1.730648,0.530424,3287323
1978-09-22,1.730648,1.735565,1.691315,1.720815,0.527410,3549190
1978-09-25,1.720815,1.720815,1.696232,1.715898,0.525903,770347
1978-09-26,1.715898,1.725732,1.706065,1.715898,0.525903,709330
1978-09-27,1.715898,1.730648,1.676565,1.691315,0.518369,1983072
1978-09-28,1.691315,1.691315,1.666732,1.686399,0.516862,1220352
1978-09-29,1.686399,1.720815,1.686399,1.710982,0.524396,1083062
1978-10-02,1.710982,1.720815,1.706065,1.720815,0.527410,1365269
1978-10-03,1.720815,1.725732,1.710982,1.715898,0.525903,1883918
1978-10-04,1.710982,1.710982,1.686399,1.706065,0.522889,1337302
1978-10-05,1.706065,1.715898,1.696232,1.706065,0.522889,2138158
1978-10-06,1.706065,1.720815,1.701149,1.720815,0.527410,3732243
1978-10-09,1.720815,1.755231,1.720815,1.755231,0.537958,2532230
1978-10-10,1.755231,1.765065,1.755231,1.760148,0.539465,3498342
1978-10-11,1.760148,1.774898,1.745398,1.774898,0.543986,1375438
1978-10-12,1.774898,1.779814,1.760148,1.769981,0.542479,2550027
1978-10-13,1.769981,1.774898,1.755231,1.755231,0.537958,2267821
1978-10-16,1.750315,1.750315,1.706065,1.710982,0.524396,4116146
1978-10-17,1.706065,1.706065,1.656899,1.696232,0.519875,2982235
1978-10-18,1.696232,1.710982,1.696232,1.701149,0.521382,2916133
1978-10-19,1.701149,1.701149,1.681482,1.686399,0.516862,2196634
1978-10-20,1.681482,1.681482,1.647066,1.647066,0.504807,4962765
1978-10-23,1.637233,1.637233,1.592983,1.617566,0.495765,3355968
1978-10-24,1.617566,1.627399,1.597900,1.602816,0.491245,2290702
1978-10-25,1.592983,1.592983,1.553650,1.558567,0.477683,1878834
1978-10-26,1.548733,1.548733,1.465151,1.470068,0.450559,2163582
1978-10-27,1.474984,1.509401,1.474984,1.474984,0.452066,1426286
1978-10-30,1.474984,1.494651,1.420902,1.494651,0.458093,2819522
1978-10-31,1.494651,1.524150,1.479901,1.484817,0.455079,5407685
1978-11-01,1.514317,1.583150,1.514317,1.578233,0.483710,6963634
1978-11-02,1.573317,1.573317,1.529067,1.533984,0.470149,5585653
1978-11-03,1.533984,1.538900,1.519234,1.524150,0.467134,2112734
1978-11-06,1.522921,1.529067,1.509401,1.519234,0.465628,1136453
1978-11-07,1.509401,1.509401,1.484817,1.484817,0.455079,3040710
1978-11-08,1.484817,1.519234,1.474984,1.519234,0.465628,2267821
1978-11-09,1.519234,1.538900,1.504484,1.533984,0.470149,2161040
1978-11-10,1.533984,1.538900,1.519234,1.519234,0.465628,996621
1978-11-13,1.519234,1.519234,1.484817,1.484817,0.455079,757635
1978-11-14,1.484817,1.489734,1.415985,1.440568,0.441518,2102565
